iter	MultiClass
418	0.007397613156
419	0.00737965751
420	0.007349267651
421	0.007328592151
422	0.007310329023
423	0.007296561408
424	0.007274899622
425	0.007252548578
426	0.007225369945
427	0.007205901917
428	0.007186423534
429	0.007168169844
430	0.007138963735
431	0.007114663052
432	0.007102238433
433	0.00707865374
434	0.007059851088
435	0.007036932228
436	0.007019348278
437	0.007001722119
438	0.006978029031
439	0.006960146768
440	0.006928210617
441	0.006904411112
442	0.006889355556
443	0.006870895601
444	0.006850689338
445	0.006824106086
446	0.006803830925
447	0.006781087127
448	0.006767833004
449	0.006743912909
450	0.006723177514
451	0.006704860185
452	0.006688871491
453	0.006672518095
454	0.006661494936
455	0.00664604151
456	0.006628717461
457	0.006607830954
458	0.00659518945
459	0.006581166592
460	0.006556934151
461	0.006542816485
462	0.006522350933
463	0.006504659505
464	0.006490261142
465	0.006471866711
466	0.006454729464
467	0.006438505112
468	0.006415570826
469	0.006398523238
470	0.006379741111
471	0.006363407645
472	0.006346401356
473	0.006329338409
474	0.006316220469
475	0.006307731174
476	0.006286088579
477	0.006268169376
478	0.006258851671
479	0.006239254331
480	0.006222820971
481	0.00620653343
482	0.006196886763
483	0.0061870557
484	0.006170181966
485	0.006156405041
486	0.006136699198
487	0.006121470686
488	0.006110393721
489	0.006093301196
490	0.006080882669
491	0.006068419905
492	0.006052537248
493	0.006034278518
494	0.006022074475
495	0.006006533591
496	0.005988223208
497	0.005978065802
498	0.005957622183
499	0.005946797718
500	0.005935005389
501	0.005923910907
502	0.005908123202
503	0.005895295237
504	0.00588328031
505	0.005869077577
506	0.005856957575
507	0.005842704048
508	0.005833090832
509	0.005819369499
510	0.005808410731
511	0.005784344589
512	0.005771939134
513	0.005756567866
514	0.005742489174
515	0.005727436538
516	0.005711243547
517	0.00570017288
518	0.005679956032
519	0.0056654113
520	0.005650570334
521	0.005634308052
522	0.005622919584
523	0.005612883926
524	0.005599013652
525	0.005579453331
526	0.005566326233
527	0.00555315829
528	0.005537523085
529	0.005524887117
530	0.005516140593
531	0.005499764733
532	0.005484826731
533	0.005476383614
534	0.005461569843
535	0.005446520827
536	0.005436550309
537	0.005429662473
538	0.005418288399
539	0.00540460229
540	0.00539473326
541	0.005382388962
542	0.005366665369
543	0.005356719799
544	0.005344629885
545	0.005333056319
546	0.005321406949
547	0.005309394155
548	0.005297845734
549	0.005285762683
550	0.00527235321
551	0.005258112081
552	0.005245290065
553	0.005233075835
554	0.00522223239
555	0.00520613563
556	0.005196570992
557	0.005185856021
558	0.005172561636
559	0.005161008406
560	0.005152294162
561	0.005141408866
562	0.005139514606
563	0.005122078717
564	0.005111240348
565	0.005102273557
566	0.005090547177
567	0.005082074082
568	0.005069993527
569	0.005056106903
570	0.005048418045
571	0.005039114723
572	0.00502979275
573	0.005022701789
574	0.005012337181
575	0.005002112311
576	0.004989562249
577	0.004976559697
578	0.004966529175
579	0.004957292521
580	0.004947482539
581	0.004937891056
582	0.004930140269
583	0.00491343037
584	0.004906379578
585	0.00489776602
586	0.004888731273
587	0.0048785228
588	0.004869004199
589	0.00485801389
590	0.004847073303
591	0.004834633302
592	0.004822157651
593	0.004814860344
594	0.004803147462
595	0.004794627376
596	0.004788056578
597	0.004776969136
598	0.004770537695
599	0.004762190626
600	0.004749746617
601	0.004740520838
602	0.004728280186
603	0.004719527635
604	0.004710057448
605	0.004703428849
606	0.004693347128
607	0.004684529479
608	0.004674608941
609	0.004663645892
610	0.004650440852
611	0.00464039572
612	0.004632569716
613	0.004623689134
614	0.004615766251
615	0.004605204582
616	0.004592954927
617	0.004581686734
618	0.004574620656
619	0.004568756581
620	0.004558769534
621	0.004551833544
622	0.004542152558
623	0.004532726784
624	0.004527612507
625	0.004515879253
626	0.00451309854
627	0.004507836882
628	0.004497602465
629	0.004489824265
630	0.004478721636
631	0.004472413983
632	0.004462189606
633	0.004454526131
634	0.004446994605
635	0.004438665389
636	0.004429779935
637	0.00442284901
638	0.004413025983
639	0.00440571907
640	0.004400377757
641	0.004392020506
642	0.004385520065
643	0.004376236894
644	0.004368364785
645	0.004360106334
646	0.004347825896
647	0.004339124499
648	0.004331835361
649	0.004327589743
650	0.004319644145
651	0.004309594575
652	0.004300664883
653	0.004289956048
654	0.004280474255
655	0.004276431395
656	0.004270462467
657	0.004261823601
658	0.004254387085
659	0.004246230862
660	0.00423618913
661	0.004229684199
662	0.004221244292
663	0.004216744378
664	0.004209134396
665	0.004202800178
666	0.004197811304
667	0.004189765978
668	0.004183787495
669	0.004177521891
670	0.004168618881
671	0.004160178192
672	0.004153199203
673	0.004142648639
674	0.004134575014
675	0.004127005726
676	0.004117836546
677	0.004113910169
678	0.004106386311
679	0.004100728095
680	0.004095268922
681	0.004087860398
682	0.004080823738
683	0.004075013104
684	0.004069464788
685	0.00406131057
686	0.00405427555
687	0.004044961891
688	0.004039800213
689	0.004037581768
690	0.004027448241
691	0.00402128365
692	0.004016177044
693	0.00400807723
694	0.004002469535
695	0.003994371766
696	0.003989530918
697	0.003985535222
698	0.00398059225
699	0.003975405579
700	0.003969827636
701	0.003963605246
702	0.00395680028
703	0.003949319955
704	0.003940363695
705	0.003933803503
706	0.003927902131
707	0.003917855352
708	0.003914677914
709	0.003909179865
710	0.003901755381
711	0.003895625944
712	0.003891857128
713	0.003887923807
714	0.003882221681
715	0.003877290948
716	0.0038709584
717	0.003865709759
718	0.003858852369
719	0.003852915283
720	0.00384838457
721	0.003839416437
722	0.003832217212
723	0.0038252068
724	0.003818666249
725	0.003810776901
726	0.003808108109
727	0.003801989971
728	0.003796820729
729	0.003790013076
730	0.003783944558
731	0.003777923459
732	0.003772614392
733	0.003767372918
734	0.003761795944
735	0.003755449752
736	0.003752413877
737	0.003745580092
738	0.00373959205
739	0.003734339526
740	0.003727948112
741	0.003721078715
742	0.003715931027
743	0.003710286951
744	0.003709413069
745	0.003704656494
746	0.003700229903
747	0.003693789999
748	0.003689476902
749	0.003685864263
750	0.00368107162
751	0.003676599618
752	0.003673691601
753	0.003669105348
754	0.003663627912
755	0.003658413775
756	0.003653471304
757	0.003646367944
758	0.003641969799
759	0.003636017077
760	0.003631027969
761	0.003625309922
762	0.003618707611
763	0.003613368517
764	0.003607260554
765	0.003603573765
766	0.00359808968
767	0.003592226856
768	0.003587415573
769	0.003581557589
770	0.003574018798
771	0.003570418046
772	0.003564547438
773	0.003559785496
774	0.003553452216
775	0.003552451257
776	0.003548711038
777	0.003543102837
778	0.00353770248
779	0.003533158015
780	0.003528864665
781	0.003522256067
782	0.003516837821
783	0.003508577567
784	0.003504065294
785	0.003502008136
786	0.003494807197
787	0.00349007081
788	0.003484274189
789	0.003478220823
790	0.003475631132
791	0.003469209778
792	0.003465719669
793	0.003461505314
794	0.003456962377
795	0.00345283735
796	0.003450243169
797	0.003445325774
798	0.003440404781
799	0.003434325702
800	0.003430262955
801	0.003426618366
802	0.003422952448
803	0.003416983396
804	0.00341405665
805	0.003410778239
806	0.003405270367
807	0.00340135831
808	0.003396934602
809	0.003392250617
810	0.003388414222
811	0.003384593099
812	0.003379014384
813	0.003373846432
814	0.003370158212
815	0.003367310797
816	0.003361985297
817	0.003357290011
818	0.003352551149
819	0.003346548195
820	0.003341753927
821	0.003337809216
822	0.003333232759
823	0.003328879845
824	0.003325311617
825	0.003322290483
826	0.003317704021
827	0.003311258106
828	0.003307597644
829	0.003301362465
830	0.003298094276
831	0.003293197568
832	0.003289610032
833	0.003284704314
834	0.003281395712
835	0.003277301793
836	0.003272752312
837	0.00326915362
838	0.003263785955
839	0.003259707535
840	0.003255968453
841	0.003253498739
842	0.003248317663
843	0.003244044699
844	0.003240039001
845	0.003235655988
846	0.003230350228
847	0.003226348104
848	0.003223637847
849	0.003217789247
850	0.003211659218
851	0.00320814671
852	0.003204096907
853	0.003199020119
854	0.003195658106
855	0.003192603789
856	0.003186995817
857	0.003181392405
858	0.003174807163
859	0.003171485595
860	0.003167352791
861	0.003163833367
862	0.003160346449
863	0.003157446952
864	0.003152418842
865	0.003147591625
866	0.003143268899
867	0.003139666721
868	0.003135446628
869	0.003131012741
870	0.003128139115
871	0.003124900999
872	0.003122064891
873	0.003118747336
874	0.003113415741
875	0.003108121118
876	0.003102178108
877	0.00309947745
878	0.003095453803
879	0.003091945409
880	0.003087661246
881	0.003083751706
882	0.003078240792
883	0.003075165178
884	0.003072016333
885	0.003067691424
886	0.003063655419
887	0.003059385183
888	0.003056729264
889	0.00305159376
890	0.003047453285
891	0.003041108125
892	0.003037546843
893	0.003035171137
894	0.003032187203
895	0.003028816296
896	0.00302560454
897	0.003022270019
898	0.003018689313
899	0.003013474891
900	0.003008891833
901	0.003005266105
902	0.003002530902
903	0.002998282065
904	0.002992721214
905	0.002988209772
906	0.002984370109
907	0.002981916649
908	0.002978714725
909	0.002972771033
910	0.002968061794
911	0.002964098899
912	0.002960653501
913	0.00295643626
914	0.002954043142
915	0.002948674933
916	0.002944834589
917	0.002941987241
918	0.002938680163
919	0.00293657102
920	0.002933404076
921	0.002930759807
922	0.002926617244
923	0.002922857729
924	0.002920662476
925	0.002918097168
926	0.002913942426
927	0.00291051503
928	0.002907604955
929	0.002903618325
930	0.002899598535
931	0.002896834272
932	0.002893131037
933	0.002888729315
934	0.002884696844
935	0.002880781632
936	0.002875193938
937	0.002870971191
938	0.00286813478
939	0.002865424666
940	0.002863108611
941	0.002860138033
942	0.00285561589
943	0.002853128905
944	0.00284953979
945	0.002846695457
946	0.002843210868
947	0.002840514306
948	0.002837406692
949	0.002834630788
950	0.002832444142
951	0.002828658096
952	0.002825779333
953	0.002823202822
954	0.002819763606
955	0.002816780362
956	0.002815009704
957	0.002812855429
958	0.002809294907
959	0.002806528544
960	0.002803323551
961	0.002800094037
962	0.002796669263
963	0.002794629148
964	0.002792374074
965	0.0027888599
966	0.002786450249
967	0.002782690333
968	0.002779178341
969	0.002775989726
970	0.002771774131
971	0.002767539791
972	0.002763609302
973	0.002760581123
974	0.002757056698
975	0.002753753085
976	0.002750464572
977	0.002748253382
978	0.002745315644
979	0.002742145066
980	0.002737421512
981	0.002733376825
982	0.002730393783
983	0.00272647479
984	0.002724171151
985	0.002720024786
986	0.00271575392
987	0.002712090769
988	0.002708501463
989	0.002704933535
990	0.002701778859
991	0.002699817232
992	0.002696288816
993	0.00269469969
994	0.002691568987
995	0.002689546353
996	0.002685813092
997	0.002682852944
998	0.00268004251
999	0.002676961095
